Transaction_ID,Customer_ID,Name,Email,Age,Gender,Country,Region,City,Product_Category,Quantity,Unit_Price,Total_Amount,Order_Date,Payment_Method,Order_Status
T117348,C00710,Lori Brooks,mmoss@example.org,17.0,,Brazil,South,Jamesmouth,Sport,5.0,475.74,2556.98,2025-08-03,UPI,Completed
T108012,C03319,Mark Cook,andrewgreen@example.com,63.0,Other,China,East,Port Larry,Electronic,10.0,71.67,773.92,2025-03-18,Credit Card,Returned
T103509,C06626,Leonard Wright,hamptonkathryn@example.com,60.0,,UK,West,East Nathan,Cloths,,469.68,,2024-10-01,,Returned
T124084,C01017,Brandon Edwards,matthew96@example.com,18.0,Female,Japan,East,Masonchester,sports,6.0,310.34,1881.62,2025-01-14,Net Banking,Completed
T101916,C07739,Ruth Brown,chiggins@example.com,19.0,Female,USA,North,Madisonmouth,Sport,8.0,356.93,2672.31,2025-02-21,UPI,Completed
T117661,C01971,Kylie Chan,sarahgomez@example.com,39.0,Male,Brazil,South,Kelliberg,Cloths,4.0,299.61,1107.82,2025-06-26,Net Banking,Pending
T121609,C00939,Ariana Steele,alyssahartman@example.org,66.0,Female,France,Central,Breannaburgh,furniture,3.0,283.66,837.66,2025-08-06,,Returned
T112471,C07603,Tammy Casey,melaniedavis@example.org,23.0,Other,India,South,Paulmouth,Groceries,7.0,177.34,1292.66,2025-12-30,Cash,Completed
T108170,C03900,Michael Romero,swallace@example.com,22.0,Male,UK,West,North Kelly,ELECTRONICS,5.0,329.27,1499.63,2026-06-19,UPI,Pending
T120042,C02324,Elizabeth Sampson,madison52@example.net,55.0,Other,Japan,East,North Ronaldstad,Electronics,1.0,111.8,115.05,2026-07-15,Cash,Completed
T114225,C03827,Michael Wells,thompsonshannon@example.com,34.0,,Canada,North,Port Tonymouth,furniture,8.0,194.74,1673.27,2026-01-11,Cash,Completed
T103144,C01060,Nicholas Munoz,,73.0,,Germany,Central,Thompsonborough,Groceries,,319.69,,2025-10-19,Cash,Pending
T124803,C05501,Hannah Jennings,morrisrobert@example.net,61.0,Female,UK,West,Mccoybury,Groceries,7.0,185.28,1289.39,2024-10-04,,Pending
T116062,C02643,Dale Lin,erin34@example.com,51.0,Female,USA,West,South Denise,Grocery,4.0,447.62,1663.53,2026-06-22,,Completed
T120590,C05253,Sydney Navarro,thines@example.org,70.0,Male,India,South,Lawrenceview,sports,7.0,454.25,3187.01,2024-10-31,Debit Card,Pending
T100524,C06583,Michael Morales,diazmelissa@example.com,73.0,Female,UK,West,Port Steveport,FURNITURE,3.0,72.53,207.08,2026-06-01,Net Banking,Pending
T100456,C05467,Timothy Stark,carlos81@example.org,37.0,Other,UK,West,Maryberg,Electronics,1.0,63.5,67.4,2026-07-01,,Pending
T102480,C02462,Troy Ford,davidrivera@example.org,46.0,Other,Brazil,South,New Johnfurt,Groceries,6.0,211.42,1336.32,2024-10-29,Net Banking,Pending
T118255,C01581,Erica Joyce,vrangel@example.net,16.0,,Brazil,South,Danielleland,beauty,10.0,71.96,778.85,2026-04-15,Credit Card,Pending
T115795,C03350,Matthew Smith,david42@example.com,36.0,Female,USA,North,Danielleburgh,Furniture,3.0,22.72,73.08,2026-05-12,Cash,Pending
T107003,C07739,Anthony Gates,jacksonmisty@example.org,48.0,Male,Japan,East,Amberport,electronics,8.0,99.49,752.65,2024-08-11,Credit Card,Cancelled
T118269,C06889,Michael Bolton,gbailey@example.net,43.0,Female,Brazil,South,Kiaramouth,Grocery,2.0,103.23,222.33,2026-02-08,UPI,Pending
T122826,C03598,Brandon Ortiz,josewilliams@example.net,55.0,Female,India,South,Lake Charles,FURNITURE,3.0,247.88,736.48,2025-08-03,Cash,Cancelled
T118730,C03197,Shelby Ponce,hicksrobert@example.net,27.0,,China,East,Martinton,Beauty,10.0,199.28,2070.48,2026-04-05,,Cancelled
T123786,C04820,Robert Davis,peterskevin@example.net,69.0,Other,Germany,Central,South Ana,furniture,1.0,363.55,346.57,2026-04-14,,Cancelled
T113151,C03662,Heather Stewart,ohoffman@example.net,56.0,Male,Japan,East,Josephville,FURNITURE,7.0,218.63,1595.71,2025-06-10,Net Banking,Cancelled
T110135,C02148,Mark Goodman,barnettralph@example.org,75.0,Male,Canada,North,New Alanstad,Groceries,3.0,453.35,1492.28,2024-12-26,Net Banking,Pending
T114397,C01263,Travis Mcintyre,vcasey@example.com,59.0,,India,South,Michaelstad,sports,4.0,224.49,833.85,2024-09-09,UPI,Completed
T102860,C07695,Megan Bennett DDS,taylorkimberly@example.net,48.0,,USA,North,Andersonmouth,Beauty,,19.86,,2024-10-16,Cash,Returned
T101786,C00686,Dustin Peters,lesliebrown@example.org,41.0,Male,Canada,North,South Heatherchester,clothing,9.0,289.1,2414.93,2025-08-19,Debit Card,Completed
T110510,C07123,Jennifer Gonzalez,vkelley@example.net,25.0,Male,Germany,Central,East Waynefurt,furniture,7.0,429.04,3268.47,2025-09-14,UPI,Cancelled
T122546,C06541,Leah Mendez,mindystafford@example.org,24.0,,Brazil,South,East Kimbury,Grocery,2.0,154.62,297.63,2025-09-07,Net Banking,Completed
T107877,C07403,Jennifer Johnson,victoria25@example.net,,Other,Brazil,South,Masseyside,furniture,3.0,378.5,1178.91,2024-08-05,Credit Card,Cancelled
T121817,C07973,Tyler Sanders,hroman@example.net,39.0,,Canada,North,Allisonport,beauty,2.0,470.73,957.9,2026-05-30,,Completed
T111533,C01911,Sara Stewart,mitchelldavid@example.net,38.0,Male,India,South,New Christine,Electronics,9.0,237.74,2157.38,2026-03-27,UPI,Cancelled
T105860,C01399,Barry Park,andersonmichael@example.net,52.0,,Canada,North,South Maxview,BEAUTY,2.0,339.87,662.83,2025-04-20,,Returned
T121411,C01581,Kenneth Green,amy70@example.org,25.0,,India,South,Jeanetteport,Beauty,9.0,80.33,676.43,2026-05-09,Cash,Cancelled
T100696,C04362,John Morton,mary31@example.com,75.0,,Canada,North,West Marissa,BEAUTY,8.0,344.14,2850.46,2025-10-18,Cash,Completed
T115502,C06175,Charles Wilkinson,mccormickandrea@example.com,30.0,Other,China,East,Haydenview,Cloths,3.0,30.07,98.04,2025-08-10,Net Banking,Pending
T109140,C03238,Lori Byrd,curryrachel@example.com,,,Germany,Central,Port Dawnland,FURNITURE,1.0,197.47,210.4,2024-10-30,,Returned
T116100,C00846,Donna Franklin,shelbyolson@example.com,72.0,Female,Germany,Central,East Jasonburgh,Book,3.0,215.79,704.95,2025-10-23,UPI,Pending
T123641,C05287,Heather Long,gamblestephanie@example.net,,,USA,North,Karenstad,Clothing,2.0,123.67,240.3,2024-12-23,Credit Card,Completed
T100624,C03309,Jacob Donaldson,carpenterjorge@example.net,63.0,Other,India,South,Conradmouth,Sport,1.0,144.51,140.08,2025-02-24,Net Banking,Completed
T112158,C03210,Casey Braun,nicoleharrison@example.org,48.0,Other,France,Central,Wardstad,books,5.0,363.21,1921.7,2025-10-28,,Completed
T113130,C03888,Jesus Friedman,robertharvey@example.com,31.0,Other,India,South,Huntbury,Sports,10.0,125.8,1141.82,2025-02-23,,Cancelled
T121379,C05679,Carol Pierce,ohughes@example.net,,,USA,North,Davidsonside,Books,1.0,183.68,183.72,2026-03-03,,Pending
T107233,C05367,Nicole Weber,jameseaton@example.com,48.0,Female,France,Central,Jacksonfurt,BEAUTY,10.0,346.68,3228.84,2026-01-24,Credit Card,Completed
T104352,C05116,Heather Franklin,john56@example.com,19.0,Female,Canada,North,Donnaland,BEAUTY,3.0,32.99,99.27,2026-02-21,Net Banking,Pending
T104566,C04629,Christopher Thomas,benjamin99@example.org,33.0,,Canada,North,Danielsfort,FURNITURE,3.0,109.11,298.25,2026-05-14,Cash,Cancelled
T109422,C02462,Lisa Clark,krista54@example.org,65.0,Female,India,South,South Donald,furniture,1.0,432.48,455.46,2024-09-19,Debit Card,Returned
T108705,C02007,Timothy Cruz,hooverjason@example.net,37.0,,USA,West,Port Darinmouth,grocery,6.0,143.76,879.27,2024-09-07,Net Banking,Pending
T116415,C06761,Christine Garcia,browntara@example.net,,Female,China,East,East Carlosburgh,Cloths,3.0,436.87,1352.37,2024-12-18,Debit Card,Returned
T100770,C01580,Mr. David Jackson,garciavictoria@example.org,54.0,Male,China,East,West Raven,FURNITURE,3.0,372.14,1211.67,2026-06-16,Net Banking,Completed
T103545,C01887,Jonathan Poole,andrewlopez@example.net,,,Japan,East,South John,Grocery,10.0,358.5,3393.8,2025-08-29,Net Banking,Cancelled
T123877,C05559,Kevin Parker,owilson@example.org,59.0,Other,France,Central,New Andreafort,Clothing,6.0,443.36,2467.38,2024-07-22,Credit Card,Returned
T105131,C03724,Amanda Miller,jordan16@example.net,20.0,Male,Japan,East,West Catherine,Grocery,6.0,71.58,454.84,2024-11-30,Debit Card,Completed
T110403,C03269,Robin Cooper,robert67@example.org,70.0,Male,USA,West,East Sandra,electronics,10.0,387.73,3563.71,2024-08-07,Cash,Cancelled
T115944,C07284,Jacob Keith,,50.0,,UK,West,Tracystad,books,10.0,171.85,1721.99,2026-06-25,Net Banking,Returned
T124919,C01961,Joseph Bailey,,40.0,Female,India,South,Lake Ethanchester,Cloths,3.0,449.23,1293.69,2025-03-15,UPI,Cancelled
T105292,C06172,Chad Anderson,davismary@example.com,25.0,Female,Germany,Central,Deniseport,Sport,1.0,31.74,31.77,2024-11-21,Cash,Completed
T111151,C05984,Ricardo Lane,kathleen90@example.org,59.0,Male,USA,North,Baileymouth,FURNITURE,3.0,38.32,109.59,2024-11-02,,Pending
T112474,C06777,Mary Vega,,29.0,Other,USA,West,Olsonview,Beauty,10.0,398.81,3922.0,2024-11-03,Credit Card,Cancelled
T110679,C03125,Leroy Johnson,gillespieerin@example.net,25.0,Female,Germany,Central,Westfurt,electronics,10.0,164.79,1641.51,2025-10-20,Credit Card,Returned
T101235,C03000,Gabriel Huff,schneidermario@example.net,34.0,,France,Central,New Brianberg,Sport,2.0,151.3,304.73,2025-11-02,,Pending
T111610,C02880,Isabel Rice,marcus18@example.net,18.0,Male,France,Central,Alyssafort,Clothing,8.0,467.27,3381.37,2026-01-25,,Completed
T103513,C02927,Kaylee Wright,abruce@example.org,51.0,,India,South,Sandovalfort,sports,7.0,478.99,3258.99,2024-12-25,UPI,Returned
T115498,C04206,Angela Kim,,70.0,,USA,North,Lake Robertborough,Book,10.0,13.47,142.95,2026-01-30,Net Banking,Cancelled
T102564,C06449,Alexandria Garcia,elizabeth25@example.com,47.0,Other,USA,North,Manuelton,books,8.0,126.08,1095.03,2025-08-22,Net Banking,Returned
T119235,C05951,Isaiah Bauer,linda53@example.com,62.0,Male,UK,West,Port Jesseborough,Grocery,10.0,72.28,704.77,2025-05-16,Debit Card,Cancelled
T111898,C00869,Joshua Lopez,hware@example.com,68.0,,Germany,Central,Carrhaven,Book,4.0,273.01,1067.53,2025-01-09,,Returned
T115457,C03310,Janet Henderson,rdecker@example.com,25.0,,Canada,North,Lake Amy,CLOTHING,8.0,18.99,164.49,2025-10-18,UPI,Cancelled
T119380,C05080,William Robinson,fjohnson@example.com,43.0,,UK,West,Port Georgefort,grocery,2.0,409.25,880.26,2024-09-26,,Returned
T119138,C02178,Kyle Schneider,williamreynolds@example.net,33.0,Male,India,South,Jonesstad,clothing,8.0,78.25,649.19,2025-02-27,Credit Card,Cancelled
T120383,C07862,Chad King,amanda71@example.com,35.0,,USA,West,Michaelfurt,grocery,8.0,63.01,540.54,2024-08-23,Cash,Completed
T104581,C06774,Stephanie Rodriguez,john86@example.net,43.0,,Canada,North,North Sarahhaven,Sports,5.0,72.88,337.34,2026-04-05,,Cancelled
T120025,C07504,Scott Powell,phillipgreen@example.com,,Female,France,Central,South Kyle,Furniture,,11.76,,2025-03-20,Credit Card,Cancelled
T120802,C03581,Emily Larsen,smithsabrina@example.com,43.0,Other,India,South,Blakeville,Books,5.0,401.07,2178.09,2025-07-08,Credit Card,Pending
T102910,C01178,Hannah Wilkinson,joshuaramos@example.com,40.0,Female,India,South,Deborahberg,Electronics,7.0,93.57,687.97,2026-06-28,UPI,Cancelled
T102690,C05233,Darrell Coleman,jessica96@example.com,55.0,Other,UK,West,Lake Rhonda,clothing,5.0,455.77,2155.44,2026-03-14,Cash,Pending
T104092,C02413,Christopher King,brownjohn@example.org,20.0,Male,India,South,Port Benjaminchester,BEAUTY,,340.13,,2024-11-14,Cash,Pending
T110839,C05675,Jimmy Davis,lyonsbrian@example.com,30.0,Male,USA,West,West Stephanie,Grocery,4.0,9.78,37.85,2025-11-28,,Returned
T101911,C05596,Stephen Williams,gina04@example.net,64.0,Other,USA,West,East Jack,CLOTHING,2.0,331.26,622.99,2025-05-06,UPI,Completed
T108697,C03282,Rachel Jones,fmclaughlin@example.com,27.0,Other,Germany,Central,Craigmouth,grocery,,330.71,,2024-08-17,Cash,Completed
T116917,C05099,Brianna King,shawnmcdonald@example.net,64.0,Female,France,Central,Reynoldstown,grocery,6.0,415.72,2713.08,2024-09-23,UPI,Cancelled
T121401,C02070,Steven Guzman,devinduncan@example.org,26.0,Female,China,East,Mendozabury,Book,4.0,376.67,1418.5,2026-05-25,Debit Card,Completed
T118105,C00251,Sarah Jones,john56@example.com,44.0,Female,USA,North,Port Antonio,clothing,3.0,323.08,958.63,2026-04-25,Cash,Cancelled
T108152,C06652,Margaret Ramirez,alicia63@example.net,,Other,USA,North,Maryfurt,FURNITURE,5.0,45.92,232.64,2025-01-28,,Completed
T109954,C07313,Jennifer Adkins,smiththomas@example.net,68.0,Female,USA,West,North Joannafort,Electronic,6.0,377.28,2242.2,2026-06-05,Net Banking,Pending
T112093,C05417,Paul Maldonado,joseph30@example.net,67.0,Male,Germany,Central,North Linda,books,10.0,349.93,3640.96,2025-10-21,Cash,Pending
T123247,C02497,Eric Stanley,hansonstephanie@example.com,19.0,Female,Japan,East,East Jessestad,Book,3.0,235.97,742.11,2024-08-06,Debit Card,Pending
T113045,C06414,Cody King,mschultz@example.net,38.0,Male,Brazil,South,Connerchester,books,4.0,164.9,599.63,2024-11-09,Credit Card,Pending
T106929,C06635,Mr. Charles Thomas,,45.0,Other,India,South,South Amyshire,CLOTHING,3.0,262.15,774.34,2026-02-16,UPI,Completed
T110181,C00059,Patricia Torres,harrisjennifer@example.net,37.0,Other,France,Central,Mccormickchester,Sports,7.0,85.17,637.06,2026-04-06,Credit Card,Cancelled
T110226,C01400,Dalton Nelson,susan23@example.net,58.0,Female,France,Central,Port Haileyside,Electronic,1.0,328.06,330.7,2025-07-01,UPI,Cancelled
T116554,C03029,Ashley Hansen,louis52@example.org,37.0,Other,USA,North,Medinachester,Beauty,,181.58,,2024-11-20,UPI,Pending
T112956,C02915,Charles Roberts,joan77@example.org,68.0,Other,Germany,Central,Rebekahmouth,books,7.0,37.02,264.48,2025-09-22,Cash,Pending
T116961,C04259,Philip Ortega,pgreen@example.net,68.0,,Canada,North,East Christopher,furniture,8.0,423.34,3572.72,2026-07-07,Cash,Returned
T105640,C00539,Jake Contreras,warrencatherine@example.net,57.0,Other,UK,West,Thomaston,Cloths,,80.77,,2025-02-26,,Cancelled
T105412,C05832,Sandra Holden,cynthiaaguirre@example.org,24.0,Female,USA,North,Alexandertown,Book,4.0,454.04,1640.26,2025-04-11,Cash,Pending
T123141,C07789,Nicholas Howard,franklin03@example.net,39.0,Other,India,South,Lake Samanthaberg,Book,4.0,486.8,2098.71,2026-07-05,Credit Card,Completed
T111509,C02925,Anthony Hebert,banksjoseph@example.com,,,Japan,East,Bridgesview,Cloths,9.0,413.5,3967.75,2025-07-07,UPI,Returned
T116518,C03961,Michael Bowman,eric98@example.net,62.0,Female,China,East,Port Laurenmouth,furniture,10.0,30.29,296.24,2024-12-14,UPI,Returned
T122781,C06467,Tracey Palmer,tina04@example.org,,Other,USA,North,Dannytown,grocery,5.0,65.53,345.46,2025-11-21,UPI,Completed
T106512,C06551,Erin Dixon,alexiswebb@example.net,29.0,,France,Central,Roberttown,Grocery,7.0,327.42,2362.13,2025-09-21,Credit Card,Cancelled
T118788,C00931,Howard Ortiz,sotoalexandra@example.org,60.0,Male,France,Central,New Lance,Electronic,6.0,159.24,1007.82,2026-05-24,Net Banking,Pending
T117089,C01802,Donna Smith DVM,kristendavis@example.org,53.0,Female,China,East,Newmanmouth,furniture,1.0,359.54,325.19,2026-06-20,Credit Card,Completed
T120921,C05314,Jessica Williams,kkey@example.com,24.0,Male,Japan,East,Carlborough,Electronic,1.0,236.56,241.74,2024-07-21,Debit Card,Pending
T119412,C02520,Rebecca Romero,connierobinson@example.net,68.0,Female,Germany,Central,Port Jeremyland,Furniture,1.0,457.79,473.16,2026-07-01,Debit Card,Returned
T112524,C07069,Lisa Baker,samuellogan@example.net,19.0,,China,East,West Johnside,Books,5.0,181.96,879.8,2025-07-24,Debit Card,Completed
T115191,C00416,Leah Jenkins,robin69@example.org,63.0,Male,France,Central,Larsenshire,furniture,10.0,52.24,492.8,2025-10-01,,Completed
T109154,C01154,Dr. Jimmy Newman,herringmegan@example.com,70.0,,India,South,Port Brianmouth,ELECTRONICS,7.0,155.8,1148.61,2026-06-11,UPI,Completed
T123169,C06730,Amy Cook,michellewu@example.org,61.0,,China,East,Sloanview,Beauty,,5.59,,2025-06-24,Debit Card,Cancelled
T102664,C02002,Mr. Jeff Salazar,richardsjennifer@example.com,45.0,Other,India,South,Melvinmouth,Cloths,5.0,393.99,1784.44,2025-01-13,Cash,Returned
T101772,C05124,Barbara Hall,kevin42@example.net,66.0,Female,USA,North,South Timothymouth,Electronic,4.0,96.23,404.81,2025-05-26,Debit Card,Pending
T115824,C01432,Robert Myers,owensjoyce@example.org,,Other,Germany,Central,Port Jennifer,electronics,6.0,168.56,925.81,2024-08-26,Debit Card,Cancelled
T110515,C06857,Karen Rogers,nicholasallen@example.com,43.0,,Germany,Central,South Heidishire,clothing,10.0,221.31,2377.8,2025-04-19,Credit Card,Completed
T113479,C04355,Yvonne Collins,andrearobinson@example.com,18.0,Other,Japan,East,South James,Furniture,8.0,180.8,1402.1,2026-04-20,,Completed
T103078,C05035,Rebecca Farmer,yangstanley@example.org,,Female,Germany,Central,West Andrewport,Sports,9.0,419.09,3951.05,2026-01-02,UPI,Pending
T116135,C06397,Anthony Pacheco,eric16@example.net,41.0,Male,France,Central,South Jamesshire,Beauty,5.0,58.8,304.63,2026-04-09,Net Banking,Pending
T120040,C05035,Matthew Palmer,marthataylor@example.com,29.0,,Japan,East,Smithchester,Electronic,6.0,207.51,1363.83,2024-11-25,Net Banking,Cancelled
T123396,C01995,Erica Jordan,griffinnoah@example.org,58.0,Female,USA,North,West Marcmouth,sports,2.0,201.72,438.42,2025-08-03,Debit Card,Returned
T101733,C04021,Jesse Jimenez,laura25@example.net,46.0,Other,France,Central,North Robert,books,1.0,127.71,138.93,2025-05-16,,Pending
T111119,C06137,Valerie Henderson,greed@example.net,38.0,,USA,West,Mercadoborough,Book,3.0,460.8,1259.96,2024-12-21,Debit Card,Cancelled
T105241,C02775,Anthony Kirk,tlewis@example.com,62.0,,USA,West,Lindatown,Book,3.0,145.47,479.13,2026-01-09,UPI,Returned
T106756,C03552,Anna Guerra,dosborn@example.net,,Male,USA,North,Hernandezmouth,books,10.0,205.08,2223.13,2025-06-30,,Completed
T122526,C04601,Tina Sanchez,anthony64@example.net,61.0,,Japan,East,East Craigview,grocery,,177.82,,2026-06-23,Cash,Cancelled
T101061,C05721,Emily Walker,fletcherjeffrey@example.net,30.0,,India,South,Jessicamouth,Groceries,5.0,173.67,919.38,2025-09-28,Debit Card,Cancelled
T111524,C07011,Terry Martinez,kathleenmorris@example.net,27.0,,USA,North,Lopezport,CLOTHING,10.0,447.18,4633.26,2024-11-15,Net Banking,Completed
T120419,C04123,Mr. Robert Vazquez,luis35@example.org,23.0,Female,China,East,Lake Stevenville,Electronic,,278.48,,2026-04-04,Debit Card,Cancelled
T121591,C02653,Anthony Cortez,,24.0,Male,USA,West,Moranview,Book,1.0,211.48,212.27,2025-06-14,Debit Card,Returned
T116685,C07009,Stacy Bradley,gilmoremicheal@example.net,66.0,Other,UK,West,Nguyenmouth,clothing,1.0,255.03,245.26,2026-01-31,Debit Card,Returned
T105049,C06775,Michael Taylor,theresaorr@example.org,21.0,Other,UK,West,Mejiahaven,beauty,,304.37,,2025-03-14,Credit Card,Returned
T117444,C02528,Kevin Moon,rachel06@example.org,72.0,,France,Central,East Michaelhaven,beauty,2.0,370.01,790.24,2026-06-24,,Completed
T123009,C05642,George Hester,cneal@example.org,47.0,Male,China,East,Lake Adamshire,Cloths,1.0,338.03,363.72,2026-01-30,Cash,Completed
T113768,C06737,Melanie Castaneda,nicolecannon@example.net,,Other,India,South,Johnstonside,ELECTRONICS,1.0,66.16,63.96,2025-04-29,Debit Card,Returned
T100222,C04530,Maria Rasmussen,tammy61@example.org,46.0,,USA,North,West Jeffreyhaven,Clothing,3.0,465.92,1497.7,2025-09-02,,Returned
T103473,C02877,Jessica Davis,ruizthomas@example.net,62.0,Other,USA,North,Port William,Groceries,1.0,399.03,423.83,2025-02-21,Credit Card,Returned
T103198,C06367,Christopher Cobb,emartin@example.org,65.0,Other,France,Central,Jamesberg,Sports,5.0,370.67,1727.09,2025-08-08,Credit Card,Cancelled
T119174,C02549,Stephanie Espinoza,leeloretta@example.org,21.0,Female,Germany,Central,Greenbury,Electronic,4.0,216.04,811.58,2026-03-20,,Cancelled
T114956,C03217,Sherry Weber,munozpeggy@example.org,51.0,Other,China,East,Lake Kristi,books,7.0,262.02,1907.77,2025-07-18,,Completed
T116207,C05719,Brian Cole,logan29@example.net,57.0,Female,France,Central,Nicoleburgh,BEAUTY,3.0,497.68,1377.13,2025-12-28,UPI,Completed
T119091,C05611,Mark Thompson,tammy58@example.net,45.0,,Canada,North,Riceport,Book,10.0,91.9,913.5,2025-04-26,Debit Card,Returned
T102978,C04178,Joy Morgan,madelinerodriguez@example.com,69.0,,China,East,Port Eric,beauty,9.0,179.67,1631.82,2024-10-05,Debit Card,Completed
T108929,C05510,Michael Garcia,robert88@example.com,18.0,Male,Japan,East,West Marystad,BEAUTY,,438.84,,2025-09-28,,Pending
T100435,C06719,Harold Edwards,megan66@example.net,71.0,,India,South,Charleneshire,CLOTHING,10.0,229.93,2264.41,2026-07-17,UPI,Pending
